Points_0,Points_1,Points_2,U_0,U_1,U_2,U_Magnitude
0.009779,0.05,0,-0.000484676,1.44083,-1.15593e-06,1.44083
0.0098425,0.05,0,-0.000582597,1.44482,-1.16943e-06,1.44482
0.009906,0.05,0,-0.000680519,1.44881,-1.18294e-06,1.44881
0.0099695,0.05,0,-0.000781939,1.45272,-1.19528e-06,1.45272
0.010033,0.05,0,-0.000964217,1.45494,-1.18087e-06,1.45495
0.0100965,0.05,0,-0.0011465,1.45717,-1.16647e-06,1.45717
0.01016,0.05,0,-0.00132877,1.45939,-1.15206e-06,1.4594
0.0102235,0.05,0,-0.00151105,1.46162,-1.13765e-06,1.46162
0.010287,0.05,0,-0.00169333,1.46384,-1.12324e-06,1.46385
0.0103505,0.05,0,-0.0018756,1.46607,-1.10883e-06,1.46607
0.010414,0.05,0,-0.00205788,1.46829,-1.09442e-06,1.4683
0.0104775,0.05,0,-0.00224016,1.47052,-1.08001e-06,1.47052
0.010541,0.05,0,-0.00242244,1.47274,-1.0656e-06,1.47275
0.0106045,0.05,0,-0.00260472,1.47497,-1.05119e-06,1.47497
0.010668,0.05,0,-0.00278699,1.47719,-1.03678e-06,1.4772
0.0107315,0.05,0,-0.00296927,1.47942,-1.02237e-06,1.47942
0.010795,0.05,0,-0.00315155,1.48164,-1.00796e-06,1.48165
0.0108585,0.05,0,-0.00333382,1.48387,-9.93553e-07,1.48387
0.010922,0.05,0,-0.0035161,1.48609,-9.79143e-07,1.4861
0.0109855,0.05,0,-0.00369838,1.48832,-9.64734e-07,1.48832
0.011049,0.05,0,-0.00388066,1.49054,-9.50325e-07,1.49055
0.0111125,0.05,0,-0.00406293,1.49277,-9.35915e-07,1.49277
0.011176,0.05,0,-0.00424521,1.49499,-9.21506e-07,1.495
0.0112395,0.05,0,-0.00442749,1.49722,-9.07096e-07,1.49723
0.011303,0.05,0,-0.00460977,1.49944,-8.92687e-07,1.49945
0.0113665,0.05,0,-0.00479204,1.50167,-8.78278e-07,1.50168
0.01143,0.05,0,-0.00497432,1.50389,-8.63868e-07,1.5039
0.0114935,0.05,0,-0.0051566,1.50612,-8.49459e-07,1.50613
0.011557,0.05,0,-0.00533888,1.50834,-8.35049e-07,1.50835
0.0116205,0.05,0,-0.00552115,1.51057,-8.2064e-07,1.51058
0.011684,0.05,0,-0.00570343,1.51279,-8.06231e-07,1.5128
0.0117475,0.05,0,-0.00588571,1.51502,-7.91821e-07,1.51503
0.011811,0.05,0,-0.00606799,1.51724,-7.77412e-07,1.51726
0.0118745,0.05,0,-0.00625026,1.51947,-7.63003e-07,1.51948
0.011938,0.05,0,-0.00643254,1.52169,-7.48593e-07,1.52171
0.0120015,0.05,0,-0.00664008,1.52206,-7.38892e-07,1.52207
0.012065,0.05,0,-0.00684845,1.52237,-7.29343e-07,1.52238
0.0121285,0.05,0,-0.00705681,1.52267,-7.19794e-07,1.52269
0.012192,0.05,0,-0.00726518,1.52298,-7.10245e-07,1.523
0.0122555,0.05,0,-0.00747354,1.52329,-7.00696e-07,1.5233
0.012319,0.05,0,-0.0076819,1.52359,-6.91148e-07,1.52361
0.0123825,0.05,0,-0.00789027,1.5239,-6.81599e-07,1.52392
0.012446,0.05,0,-0.00809863,1.5242,-6.7205e-07,1.52423
0.0125095,0.05,0,-0.008307,1.52451,-6.62501e-07,1.52453
0.012573,0.05,0,-0.00851536,1.52482,-6.52953e-07,1.52484
0.0126365,0.05,0,-0.00872373,1.52512,-6.43404e-07,1.52515
0.0127,0.05,0,-0.00893209,1.52543,-6.33855e-07,1.52546
0.0127635,0.05,0,-0.00914045,1.52574,-6.24306e-07,1.52576
0.012827,0.05,0,-0.00934882,1.52604,-6.14757e-07,1.52607
0.0128905,0.05,0,-0.00955718,1.52635,-6.05209e-07,1.52638
0.012954,0.05,0,-0.00976555,1.52665,-5.9566e-07,1.52669
0.0130175,0.05,0,-0.00997391,1.52696,-5.86111e-07,1.52699
0.013081,0.05,0,-0.0101823,1.52727,-5.76562e-07,1.5273
0.0131445,0.05,0,-0.0103906,1.52757,-5.67013e-07,1.52761
0.013208,0.05,0,-0.010599,1.52788,-5.57465e-07,1.52792
0.0132715,0.05,0,-0.0108074,1.52819,-5.47916e-07,1.52822
0.013335,0.05,0,-0.0110157,1.52849,-5.38367e-07,1.52853
0.0133985,0.05,0,-0.0112241,1.5288,-5.28818e-07,1.52884
0.013462,0.05,0,-0.0114325,1.5291,-5.1927e-07,1.52915
0.0135255,0.05,0,-0.0116408,1.52941,-5.09721e-07,1.52946
0.013589,0.05,0,-0.0118492,1.52972,-5.00172e-07,1.52976
0.0136525,0.05,0,-0.0120576,1.53002,-4.90623e-07,1.53007
0.013716,0.05,0,-0.0122659,1.53033,-4.81074e-07,1.53038
0.0137795,0.05,0,-0.0124743,1.53064,-4.71526e-07,1.53069
0.013843,0.05,0,-0.0126826,1.53094,-4.61977e-07,1.531
0.0139065,0.05,0,-0.012891,1.53125,-4.52428e-07,1.5313
0.01397,0.05,0,-0.0130384,1.53127,-4.55901e-07,1.53132
0.0140335,0.05,0,-0.0131767,1.53124,-4.61319e-07,1.5313
0.014097,0.05,0,-0.013315,1.53121,-4.66736e-07,1.53127
0.0141605,0.05,0,-0.0134533,1.53119,-4.72154e-07,1.53125
0.014224,0.05,0,-0.0135916,1.53116,-4.77572e-07,1.53122
0.0142875,0.05,0,-0.0137299,1.53114,-4.82989e-07,1.5312
0.014351,0.05,0,-0.0138681,1.53111,-4.88407e-07,1.53117
0.0144145,0.05,0,-0.0140064,1.53109,-4.93824e-07,1.53115
0.014478,0.05,0,-0.0141447,1.53106,-4.99242e-07,1.53113
0.0145415,0.05,0,-0.014283,1.53103,-5.04659e-07,1.5311
0.014605,0.05,0,-0.0144213,1.53101,-5.10077e-07,1.53108
0.0146685,0.05,0,-0.0145596,1.53098,-5.15494e-07,1.53105
0.014732,0.05,0,-0.0146979,1.53096,-5.20912e-07,1.53103
0.0147955,0.05,0,-0.0148362,1.53093,-5.2633e-07,1.531
0.014859,0.05,0,-0.0149745,1.53091,-5.31747e-07,1.53098
0.0149225,0.05,0,-0.0151128,1.53088,-5.37165e-07,1.53095
0.014986,0.05,0,-0.0152511,1.53085,-5.42582e-07,1.53093
0.0150495,0.05,0,-0.0153894,1.53083,-5.48e-07,1.53091
0.015113,0.05,0,-0.0155276,1.5308,-5.53418e-07,1.53088
0.0151765,0.05,0,-0.0156659,1.53078,-5.58835e-07,1.53086
0.01524,0.05,0,-0.0158042,1.53075,-5.64253e-07,1.53083
0.0153035,0.05,0,-0.0159425,1.53073,-5.6967e-07,1.53081
0.015367,0.05,0,-0.0160808,1.5307,-5.75088e-07,1.53078
0.0154305,0.05,0,-0.0162191,1.53067,-5.80505e-07,1.53076
0.015494,0.05,0,-0.0163574,1.53065,-5.85923e-07,1.53074
0.0155575,0.05,0,-0.0164957,1.53062,-5.9134e-07,1.53071
0.015621,0.05,0,-0.016634,1.5306,-5.96758e-07,1.53069
0.0156845,0.05,0,-0.0167723,1.53057,-6.02176e-07,1.53066
0.015748,0.05,0,-0.0169106,1.53054,-6.07593e-07,1.53064
0.0158115,0.05,0,-0.0170488,1.53052,-6.13011e-07,1.53061
0.015875,0.05,0,-0.0171871,1.53049,-6.18428e-07,1.53059
0.0159385,0.05,0,-0.0172496,1.52928,-6.25201e-07,1.52938
0.016002,0.05,0,-0.0172855,1.52766,-6.32449e-07,1.52775
0.0160655,0.05,0,-0.0173214,1.52603,-6.39697e-07,1.52613
0.016129,0.05,0,-0.0173572,1.5244,-6.46944e-07,1.5245
0.0161925,0.05,0,-0.0173931,1.52277,-6.54192e-07,1.52287
0.016256,0.05,0,-0.017429,1.52115,-6.6144e-07,1.52125
0.0163195,0.05,0,-0.0174649,1.51952,-6.68688e-07,1.51962
0.016383,0.05,0,-0.0175007,1.51789,-6.75936e-07,1.51799
0.0164465,0.05,0,-0.0175366,1.51627,-6.83184e-07,1.51637
0.01651,0.05,0,-0.0175725,1.51464,-6.90432e-07,1.51474
0.0165735,0.05,0,-0.0176084,1.51301,-6.9768e-07,1.51312
0.016637,0.05,0,-0.0176442,1.51139,-7.04928e-07,1.51149
0.0167005,0.05,0,-0.0176801,1.50976,-7.12176e-07,1.50986
0.016764,0.05,0,-0.017716,1.50813,-7.19424e-07,1.50824
0.0168275,0.05,0,-0.0177519,1.50651,-7.26672e-07,1.50661
0.016891,0.05,0,-0.0177877,1.50488,-7.3392e-07,1.50498
0.0169545,0.05,0,-0.0178236,1.50325,-7.41168e-07,1.50336
0.017018,0.05,0,-0.0178595,1.50162,-7.48415e-07,1.50173
0.0170815,0.05,0,-0.0178954,1.5,-7.55663e-07,1.5001
0.017145,0.05,0,-0.0179312,1.49837,-7.62911e-07,1.49848
0.0172085,0.05,0,-0.0179671,1.49674,-7.70159e-07,1.49685
0.017272,0.05,0,-0.018003,1.49512,-7.77407e-07,1.49522
0.0173355,0.05,0,-0.0180389,1.49349,-7.84655e-07,1.4936
0.017399,0.05,0,-0.0180747,1.49186,-7.91903e-07,1.49197
0.0174625,0.05,0,-0.0181106,1.49024,-7.99151e-07,1.49035
0.017526,0.05,0,-0.0181465,1.48861,-8.06399e-07,1.48872
0.0175895,0.05,0,-0.0181824,1.48698,-8.13647e-07,1.48709
0.017653,0.05,0,-0.0182182,1.48536,-8.20895e-07,1.48547
0.0177165,0.05,0,-0.0182541,1.48373,-8.28143e-07,1.48384
0.01778,0.05,0,-0.01829,1.4821,-8.35391e-07,1.48221
0.0178435,0.05,0,-0.0183259,1.48047,-8.42638e-07,1.48059
0.017907,0.05,0,-0.0183538,1.47831,-8.56918e-07,1.47842
0.0179705,0.05,0,-0.0183758,1.47575,-8.76381e-07,1.47586
0.018034,0.05,0,-0.0183979,1.47319,-8.95844e-07,1.4733
0.0180975,0.05,0,-0.0184199,1.47063,-9.15308e-07,1.47074
0.018161,0.05,0,-0.018442,1.46807,-9.34771e-07,1.46818
0.0182245,0.05,0,-0.018464,1.46551,-9.54235e-07,1.46562
0.018288,0.05,0,-0.0184861,1.46294,-9.73698e-07,1.46306
0.0183515,0.05,0,-0.0185081,1.46038,-9.93162e-07,1.4605
0.018415,0.05,0,-0.0185302,1.45782,-1.01262e-06,1.45794
0.0184785,0.05,0,-0.0185522,1.45526,-1.03209e-06,1.45538
0.018542,0.05,0,-0.0185743,1.4527,-1.05155e-06,1.45282
0.0186055,0.05,0,-0.0185963,1.45014,-1.07102e-06,1.45026
0.018669,0.05,0,-0.0186184,1.44758,-1.09048e-06,1.4477
0.0187325,0.05,0,-0.0186405,1.44502,-1.10994e-06,1.44514
0.018796,0.05,0,-0.0186625,1.44246,-1.12941e-06,1.44258
0.0188595,0.05,0,-0.0186846,1.4399,-1.14887e-06,1.44002
0.018923,0.05,0,-0.0187066,1.43734,-1.16833e-06,1.43746
0.0189865,0.05,0,-0.0187287,1.43477,-1.1878e-06,1.4349
0.01905,0.05,0,-0.0187507,1.43221,-1.20726e-06,1.43234
0.0191135,0.05,0,-0.0187728,1.42965,-1.22672e-06,1.42978
0.019177,0.05,0,-0.0187948,1.42709,-1.24619e-06,1.42722
0.0192405,0.05,0,-0.0188169,1.42453,-1.26565e-06,1.42465
0.019304,0.05,0,-0.0188389,1.42197,-1.28511e-06,1.42209
0.0193675,0.05,0,-0.018861,1.41941,-1.30458e-06,1.41953
0.019431,0.05,0,-0.018883,1.41685,-1.32404e-06,1.41697
0.0194945,0.05,0,-0.0189051,1.41429,-1.3435e-06,1.41441
0.019558,0.05,0,-0.0189271,1.41173,-1.36297e-06,1.41185
0.0196215,0.05,0,-0.0189492,1.40917,-1.38243e-06,1.40929
0.019685,0.05,0,-0.0189712,1.4066,-1.40189e-06,1.40673
0.0197485,0.05,0,-0.0189933,1.40404,-1.42136e-06,1.40417
0.019812,0.05,0,-0.0190153,1.40148,-1.44082e-06,1.40161
0.0198755,0.05,0,-0.0189913,1.39832,-1.46379e-06,1.39845
0.019939,0.05,0,-0.0189085,1.39441,-1.49123e-06,1.39453
0.0200025,0.05,0,-0.0188256,1.39049,-1.51867e-06,1.39061
0.020066,0.05,0,-0.0187428,1.38657,-1.54611e-06,1.38669
0.0201295,0.05,0,-0.0186599,1.38265,-1.57355e-06,1.38277
0.020193,0.05,0,-0.0185771,1.37873,-1.60099e-06,1.37885
0.0202565,0.05,0,-0.0184943,1.37481,-1.62844e-06,1.37494
0.02032,0.05,0,-0.0184114,1.37089,-1.65588e-06,1.37102
0.0203835,0.05,0,-0.0183286,1.36697,-1.68332e-06,1.3671
0.020447,0.05,0,-0.0182458,1.36305,-1.71076e-06,1.36318
0.0205105,0.05,0,-0.0181629,1.35914,-1.7382e-06,1.35926
0.020574,0.05,0,-0.0180801,1.35522,-1.76564e-06,1.35534
0.0206375,0.05,0,-0.0179973,1.3513,-1.79308e-06,1.35142
0.020701,0.05,0,-0.0179144,1.34738,-1.82052e-06,1.3475
0.0207645,0.05,0,-0.0178316,1.34346,-1.84796e-06,1.34358
0.020828,0.05,0,-0.0177488,1.33954,-1.87541e-06,1.33966
0.0208915,0.05,0,-0.0176659,1.33562,-1.90285e-06,1.33574
0.020955,0.05,0,-0.0175831,1.3317,-1.93029e-06,1.33182
0.0210185,0.05,0,-0.0175003,1.32778,-1.95773e-06,1.3279
0.021082,0.05,0,-0.0174174,1.32386,-1.98517e-06,1.32398
0.0211455,0.05,0,-0.0173346,1.31995,-2.01261e-06,1.32006
0.021209,0.05,0,-0.0172517,1.31603,-2.04005e-06,1.31614
0.0212725,0.05,0,-0.0171689,1.31211,-2.06749e-06,1.31222
0.021336,0.05,0,-0.0170861,1.30819,-2.09494e-06,1.3083
0.0213995,0.05,0,-0.0170032,1.30427,-2.12238e-06,1.30438
0.021463,0.05,0,-0.0169204,1.30035,-2.14982e-06,1.30046
0.0215265,0.05,0,-0.0168376,1.29643,-2.17726e-06,1.29654
0.02159,0.05,0,-0.0167547,1.29251,-2.2047e-06,1.29262
0.0216535,0.05,0,-0.0166719,1.28859,-2.23214e-06,1.2887
0.021717,0.05,0,-0.0165891,1.28467,-2.25958e-06,1.28478
0.0217805,0.05,0,-0.0165062,1.28076,-2.28702e-06,1.28086
0.021844,0.05,0,-0.0164117,1.27653,-2.31261e-06,1.27663
0.0219075,0.05,0,-0.0162742,1.27116,-2.3314e-06,1.27127
0.021971,0.05,0,-0.0161368,1.2658,-2.35019e-06,1.2659
0.0220345,0.05,0,-0.0159993,1.26044,-2.36898e-06,1.26054
0.022098,0.05,0,-0.0158619,1.25507,-2.38777e-06,1.25517
0.0221615,0.05,0,-0.0157244,1.24971,-2.40656e-06,1.24981
0.022225,0.05,0,-0.015587,1.24435,-2.42535e-06,1.24444
0.0222885,0.05,0,-0.0154495,1.23898,-2.44414e-06,1.23908
0.022352,0.05,0,-0.015312,1.23362,-2.46293e-06,1.23371
0.0224155,0.05,0,-0.0151746,1.22826,-2.48172e-06,1.22835
0.022479,0.05,0,-0.0150371,1.22289,-2.50051e-06,1.22299
0.0225425,0.05,0,-0.0148997,1.21753,-2.5193e-06,1.21762
0.022606,0.05,0,-0.0147622,1.21217,-2.53809e-06,1.21226
0.0226695,0.05,0,-0.0146247,1.2068,-2.55689e-06,1.20689
0.022733,0.05,0,-0.0144873,1.20144,-2.57568e-06,1.20153
0.0227965,0.05,0,-0.0143498,1.19608,-2.59447e-06,1.19616
0.02286,0.05,0,-0.0142124,1.19071,-2.61326e-06,1.1908
0.0229235,0.05,0,-0.0140749,1.18535,-2.63205e-06,1.18543
0.022987,0.05,0,-0.0139375,1.17999,-2.65084e-06,1.18007
0.0230505,0.05,0,-0.0138,1.17462,-2.66963e-06,1.1747
0.023114,0.05,0,-0.0136625,1.16926,-2.68842e-06,1.16934
0.0231775,0.05,0,-0.0135251,1.16389,-2.70721e-06,1.16397
0.023241,0.05,0,-0.0133876,1.15853,-2.726e-06,1.15861
0.0233045,0.05,0,-0.0132502,1.15317,-2.74479e-06,1.15324
0.023368,0.05,0,-0.0131127,1.1478,-2.76358e-06,1.14788
0.0234315,0.05,0,-0.0129753,1.14244,-2.78237e-06,1.14251
0.023495,0.05,0,-0.0128378,1.13708,-2.80116e-06,1.13715
0.0235585,0.05,0,-0.0127003,1.13171,-2.81995e-06,1.13179
0.023622,0.05,0,-0.0125629,1.12635,-2.83874e-06,1.12642
0.0236855,0.05,0,-0.0124254,1.12099,-2.85753e-06,1.12106
0.023749,0.05,0,-0.012288,1.11562,-2.87632e-06,1.11569
0.0238125,0.05,0,-0.0121505,1.11026,-2.89511e-06,1.11033
0.023876,0.05,0,-0.0120145,1.10439,-2.90279e-06,1.10445
0.0239395,0.05,0,-0.0118785,1.09851,-2.91028e-06,1.09857
0.024003,0.05,0,-0.0117425,1.09262,-2.91777e-06,1.09269
0.0240665,0.05,0,-0.0116066,1.08674,-2.92526e-06,1.0868
0.02413,0.05,0,-0.0114706,1.08086,-2.93274e-06,1.08092
0.0241935,0.05,0,-0.0113346,1.07498,-2.94023e-06,1.07504
0.024257,0.05,0,-0.0111986,1.0691,-2.94772e-06,1.06916
0.0243205,0.05,0,-0.0110626,1.06322,-2.95521e-06,1.06327
0.024384,0.05,0,-0.0109267,1.05733,-2.96269e-06,1.05739
0.0244475,0.05,0,-0.0107907,1.05145,-2.97018e-06,1.05151
0.024511,0.05,0,-0.0106547,1.04557,-2.97767e-06,1.04562
0.0245745,0.05,0,-0.0105187,1.03969,-2.98516e-06,1.03974
0.024638,0.05,0,-0.0103827,1.03381,-2.99264e-06,1.03386
0.0247015,0.05,0,-0.0102468,1.02792,-3.00013e-06,1.02798
0.024765,0.05,0,-0.0101108,1.02204,-3.00762e-06,1.02209
0.0248285,0.05,0,-0.0099748,1.01616,-3.01511e-06,1.01621
0.024892,0.05,0,-0.00983882,1.01028,-3.02259e-06,1.01033
0.0249555,0.05,0,-0.00970284,1.0044,-3.03008e-06,1.00444
0.025019,0.05,0,-0.00956686,0.998515,-3.03757e-06,0.998561
0.0250825,0.05,0,-0.00943088,0.992633,-3.04506e-06,0.992678
0.025146,0.05,0,-0.0092949,0.986752,-3.05254e-06,0.986795
0.0252095,0.05,0,-0.00915892,0.98087,-3.06003e-06,0.980913
0.025273,0.05,0,-0.00902294,0.974988,-3.06752e-06,0.97503
0.0253365,0.05,0,-0.00888696,0.969106,-3.075e-06,0.969147
0.0254,0.05,0,-0.00875098,0.963224,-3.08249e-06,0.963264
0.0254635,0.05,0,-0.008615,0.957343,-3.08998e-06,0.957381
0.025527,0.05,0,-0.00847902,0.951461,-3.09747e-06,0.951499
0.0255905,0.05,0,-0.00834304,0.945579,-3.10496e-06,0.945616
0.025654,0.05,0,-0.00820706,0.939697,-3.11244e-06,0.939733
0.0257175,0.05,0,-0.00807108,0.933815,-3.11993e-06,0.93385
0.025781,0.05,0,-0.0079351,0.927934,-3.12742e-06,0.927968
0.0258445,0.05,0,-0.00776874,0.919142,-3.12255e-06,0.919175
0.025908,0.05,0,-0.00759198,0.909355,-3.11346e-06,0.909387
0.0259715,0.05,0,-0.00741522,0.899568,-3.10437e-06,0.899598
0.026035,0.05,0,-0.00723846,0.88978,-3.09527e-06,0.889809
0.0260985,0.05,0,-0.0070617,0.879992,-3.08618e-06,0.880021
0.026162,0.05,0,-0.00688494,0.870205,-3.07708e-06,0.870232
0.0262255,0.05,0,-0.00670818,0.860417,-3.06799e-06,0.860443
0.026289,0.05,0,-0.00653142,0.85063,-3.0589e-06,0.850655
0.0263525,0.05,0,-0.00635467,0.840842,-3.0498e-06,0.840867
0.026416,0.05,0,-0.00617791,0.831055,-3.04071e-06,0.831078
0.0264795,0.05,0,-0.00600115,0.821267,-3.03161e-06,0.821289
0.026543,0.05,0,-0.00582439,0.81148,-3.02252e-06,0.811501
0.0266065,0.05,0,-0.00564763,0.801692,-3.01343e-06,0.801712
0.02667,0.05,0,-0.00547087,0.791905,-3.00433e-06,0.791924
0.0267335,0.05,0,-0.00529411,0.782117,-2.99524e-06,0.782135
0.026797,0.05,0,-0.00512459,0.772478,-2.98515e-06,0.772495
0.0268605,0.05,0,-0.00500675,0.763899,-2.96797e-06,0.763915
0.026924,0.05,0,-0.00488892,0.755319,-2.95079e-06,0.755335
0.0269875,0.05,0,-0.00477108,0.74674,-2.93361e-06,0.746755
0.027051,0.05,0,-0.00465325,0.73816,-2.91643e-06,0.738175
0.0271145,0.05,0,-0.00453541,0.72958,-2.89925e-06,0.729595
0.027178,0.05,0,-0.00441758,0.721001,-2.88207e-06,0.721014
0.0272415,0.05,0,-0.00429974,0.712421,-2.86489e-06,0.712434
0.027305,0.05,0,-0.00418191,0.703842,-2.84771e-06,0.703854
0.0273685,0.05,0,-0.00406407,0.695262,-2.83053e-06,0.695274
0.027432,0.05,0,-0.00394624,0.686683,-2.81335e-06,0.686694
0.0274955,0.05,0,-0.0038284,0.678103,-2.79617e-06,0.678114
0.027559,0.05,0,-0.00371057,0.669524,-2.77899e-06,0.669534
0.0276225,0.05,0,-0.00359273,0.660944,-2.76181e-06,0.660954
0.027686,0.05,0,-0.0034749,0.652364,-2.74463e-06,0.652374
0.0277495,0.05,0,-0.00335706,0.643785,-2.72745e-06,0.643794
0.027813,0.05,0,-0.0032512,0.634878,-2.70974e-06,0.634886
0.0278765,0.05,0,-0.00315736,0.625642,-2.69149e-06,0.62565
0.02794,0.05,0,-0.00306351,0.616406,-2.67325e-06,0.616414
0.0280035,0.05,0,-0.00296966,0.607171,-2.655e-06,0.607178
0.028067,0.05,0,-0.00287581,0.597935,-2.63676e-06,0.597942
0.0281305,0.05,0,-0.00278196,0.588699,-2.61851e-06,0.588706
0.028194,0.05,0,-0.00268812,0.579463,-2.60027e-06,0.57947
0.0282575,0.05,0,-0.00259427,0.570228,-2.58203e-06,0.570234
0.028321,0.05,0,-0.00250042,0.560992,-2.56378e-06,0.560997
0.0283845,0.05,0,-0.00240657,0.551756,-2.54554e-06,0.551762
0.028448,0.05,0,-0.00231273,0.542521,-2.5273e-06,0.542526
0.0285115,0.05,0,-0.00221888,0.533285,-2.50905e-06,0.53329
0.028575,0.05,0,-0.00212503,0.524049,-2.49081e-06,0.524053
0.0286385,0.05,0,-0.00203118,0.514813,-2.47256e-06,0.514817
0.028702,0.05,0,-0.00193734,0.505578,-2.45432e-06,0.505582
0.0287655,0.05,0,-0.00184349,0.496342,-2.43607e-06,0.496345
0.028829,0.05,0,-0.00177357,0.486535,-2.40527e-06,0.486539
0.0288925,0.05,0,-0.00170711,0.476646,-2.37266e-06,0.476649
0.028956,0.05,0,-0.00164064,0.466757,-2.34005e-06,0.46676
0.0290195,0.05,0,-0.00157417,0.456868,-2.30744e-06,0.456871
0.029083,0.05,0,-0.0015077,0.446979,-2.27483e-06,0.446982
0.0291465,0.05,0,-0.00144124,0.43709,-2.24222e-06,0.437093
0.02921,0.05,0,-0.00137477,0.427201,-2.20961e-06,0.427204
0.0292735,0.05,0,-0.0013083,0.417312,-2.177e-06,0.417314
0.029337,0.05,0,-0.00124184,0.407423,-2.14439e-06,0.407425
0.0294005,0.05,0,-0.00117537,0.397534,-2.11178e-06,0.397536
0.029464,0.05,0,-0.0011089,0.387645,-2.07917e-06,0.387647
0.0295275,0.05,0,-0.00104244,0.377756,-2.04656e-06,0.377758
0.029591,0.05,0,-0.000975968,0.367867,-2.01394e-06,0.367869
0.0296545,0.05,0,-0.000909501,0.357978,-1.98133e-06,0.35798
0.029718,0.05,0,-0.000843035,0.348089,-1.94872e-06,0.34809
0.0297815,0.05,0,-0.000783414,0.338034,-1.91068e-06,0.338035
0.029845,0.05,0,-0.000744291,0.327481,-1.85635e-06,0.327482
0.0299085,0.05,0,-0.000705169,0.316929,-1.80203e-06,0.316929
0.029972,0.05,0,-0.000666046,0.306376,-1.74771e-06,0.306377
0.0300355,0.05,0,-0.000626922,0.295823,-1.69339e-06,0.295824
0.030099,0.05,0,-0.000587799,0.28527,-1.63907e-06,0.285271
0.0301625,0.05,0,-0.000548676,0.274717,-1.58475e-06,0.274718
0.030226,0.05,0,-0.000509553,0.264164,-1.53043e-06,0.264165
0.0302895,0.05,0,-0.00047043,0.253612,-1.47611e-06,0.253612
0.030353,0.05,0,-0.000431307,0.243059,-1.42179e-06,0.243059
0.0304165,0.05,0,-0.000392183,0.232506,-1.36746e-06,0.232506
0.03048,0.05,0,-0.00035306,0.221953,-1.31314e-06,0.221953
0.0305435,0.05,0,-0.000313938,0.2114,-1.25882e-06,0.211401
0.030607,0.05,0,-0.000274814,0.200847,-1.2045e-06,0.200848
0.0306705,0.05,0,-0.000235691,0.190295,-1.15018e-06,0.190295
0.030734,0.05,0,-0.000196568,0.179742,-1.09586e-06,0.179742
0.0307975,0.05,0,-0.000174627,0.168753,-1.03247e-06,0.168753
0.030861,0.05,0,-0.000162985,0.157503,-9.63635e-07,0.157503
0.0309245,0.05,0,-0.000151343,0.146253,-8.94805e-07,0.146253
0.030988,0.05,0,-0.000139702,0.135003,-8.25974e-07,0.135003
0.0310515,0.05,0,-0.00012806,0.123752,-7.57142e-07,0.123752
0.031115,0.05,0,-0.000116418,0.112502,-6.88311e-07,0.112502
0.0311785,0.05,0,-0.000104776,0.101252,-6.19481e-07,0.101252
0.031242,0.05,0,-9.31342e-05,0.0900015,-5.50648e-07,0.0900016
0.0313055,0.05,0,-8.14928e-05,0.0787517,-4.8182e-07,0.0787518
0.031369,0.05,0,-6.98508e-05,0.0675013,-4.12987e-07,0.0675013
0.0314325,0.05,0,-5.82088e-05,0.0562509,-3.44155e-07,0.0562509
0.031496,0.05,0,-4.65674e-05,0.0450011,-2.75326e-07,0.0450011
0.0315595,0.05,0,-3.49254e-05,0.0337507,-2.06494e-07,0.0337507
0.031623,0.05,0,-2.32834e-05,0.0225002,-1.37661e-07,0.0225002
0.0316865,0.05,0,-1.1642e-05,0.0112504,-6.88325e-08,0.0112504
0.03175,0.05,0,0,0,0,0
